Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],CTDPRS_T_VALUE_SENSOR [dbar],QV:SEADATANET,DEPTH [m],QV:SEADATANET,Rosette Bottle Number,QV:SEADATANET,GEOTRACES Sample ID,QV:SEADATANET,Bottle Flag,QV:SEADATANET,Cast Identifier,QV:SEADATANET,Sampling Device,QV:SEADATANET,BODC Bottle Number,QV:SEADATANET,BODC Event Number,QV:SEADATANET,Single-Cell ID,QV:SEADATANET,NCBI_Metagenome_BioSample_Accession,QV:SEADATANET,NCBI_Single-Cell-Genome_BioProject_Accession,QV:SEADATANET,NCBI_16S-18S-rRNA-gene_BioSample_Accession,QV:SEADATANET,EMBL_EBI_Metagenome_MGNIFY_Analysis_Accession,QV:SEADATANET,CTDTMP_T_VALUE_SENSOR [deg C],QV:SEADATANET,CTDSAL_D_CONC_SENSOR [pss-78],QV:SEADATANET,SALINITY_D_CONC_BOTTLE,QV:SEADATANET,SALINITY_D_CONC_FISH,QV:SEADATANET,SALINITY_D_CONC_UWAY,QV:SEADATANET,SALINITY_D_CONC_BOAT_PUMP,QV:SEADATANET,OXYGEN_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,CTDOXY_D_CONC_SENSOR [umol/kg],QV:SEADATANET,PHOSPHATE_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,PHOSPHATE_D_CONC_FISH [umol/kg],QV:SEADATANET,PHOSPHATE_D_CONC_UWAY [umol/kg],QV:SEADATANET,PHOSPHATE_LL_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,PHOSPHATE_LL_D_CONC_FISH [umol/kg],QV:SEADATANET,SILICATE_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,SILICATE_D_CONC_FISH [umol/kg],QV:SEADATANET,SILICATE_D_CONC_UWAY [umol/kg],QV:SEADATANET,NITRATE_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NITRATE_D_CONC_FISH [umol/kg],QV:SEADATANET,NITRATE_D_CONC_UWAY [umol/kg],QV:SEADATANET,NITRATE_D_CONC_BOAT_PUMP [umol/kg],QV:SEADATANET,NITRATE_LL_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NITRATE_LL_D_CONC_FISH [umol/kg],QV:SEADATANET,NITRITE_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NITRITE_D_CONC_FISH [umol/kg],QV:SEADATANET,NITRITE_D_CONC_UWAY [umol/kg],QV:SEADATANET,NITRITE_D_CONC_BOAT_PUMP [umol/kg],QV:SEADATANET,NITRITE_LL_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NITRITE_LL_D_CONC_FISH [umol/kg],QV:SEADATANET,NO2+NO3_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NO2+NO3_D_CONC_FISH [umol/kg],QV:SEADATANET,NO2+NO3_LL_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NO2+NO3_LL_D_CONC_FISH [umol/kg],QV:SEADATANET,NH4_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,TALK_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,DIC_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,PH_SWS_BOTTLE,QV:SEADATANET,PH_TOT_BOTTLE,QV:SEADATANET,DOC_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,DOC_D_CONC_FISH [umol/kg],QV:SEADATANET,DOC_D_CONC_UWAY [umol/kg],QV:SEADATANET,TDN_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,QV:ODV:SAMPLE
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,100.197,0,99.3,0,19,0,CL1894,0,No problem reported (0),0,CL17-6,0,UCCTD,0,2003882,0,2166678,0,,9,,9,,9,,9,,9,6.7284,1,32.6082,1,,9,,9,,9,,9,,9,283.23114,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,100.197,0,99.3,0,21,0,CL1848,0,No problem reported (0),0,CL17-4,0,UCCTD,0,1691702,0,2069217,0,,9,,9,,9,,9,,9,6.664,1,34.302799,1,32.605579,1,,9,,9,,9,294.799988,1,78.874771,1,1.16,1,,9,,9,,9,,9,14.53,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,11.32,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,100.298,0,99.4,0,6,0,CL1881,0,No problem reported (0),0,CL17-6,0,UCCTD,0,2003843,0,2166678,0,,9,,9,,9,,9,,9,6.7207,1,32.607498,1,,9,,9,,9,,9,,9,283.183228,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,100.298,0,99.4,0,10,0,CL1862,0,No problem reported (0),0,CL17-5,0,UCCTD,0,2003783,0,2166671,0,,9,,9,,9,,9,,9,6.69,1,32.616501,1,,9,,9,,9,,9,,9,282.886932,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,100.499,0,99.6,0,13,0,CL1865,0,No problem reported (0),0,CL17-5,0,UCCTD,0,2003792,0,2166671,0,,9,,9,,9,,9,,9,6.6855,1,32.616299,1,,9,,9,,9,,9,,9,283.091705,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,100.6,0,99.7,0,14,0,CL1866,0,No problem reported (0),0,CL17-5,0,UCCTD,0,2003795,0,2166671,0,,9,,9,,9,,9,,9,6.6872,1,32.616402,1,,9,,9,,9,,9,,9,282.852081,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,100.6,0,99.7,0,11,0,CL1863,0,No problem reported (0),0,CL17-5,0,UCCTD,0,2003786,0,2166671,0,,9,,9,,9,,9,,9,6.6866,1,32.6166,1,,9,,9,,9,,9,,9,282.725739,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,100.802,0,99.9,0,12,0,CL1864,0,No problem reported (0),0,CL17-5,0,UCCTD,0,2003789,0,2166671,0,,9,,9,,9,,9,,9,6.687,1,32.616798,1,,9,,9,,9,,9,,9,282.656006,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,126.742,0,125.6,0,1,0,CL1877,0,No problem reported (0),0,CL17-6,0,UCCTD,0,2003828,0,2166678,0,,9,,9,,9,,9,,9,6.7123,1,33.192101,1,,9,,9,,9,,9,,9,250.331436,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,126.742,0,125.6,0,7,0,CL1882,0,No problem reported (0),0,CL17-6,0,UCCTD,0,2003846,0,2166678,0,,9,,9,,9,,9,,9,6.6268,1,32.9837,1,,9,,9,,9,,9,,9,258.313446,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,126.742,0,125.6,0,9,0,CL1884,0,No problem reported (0),0,CL17-6,0,UCCTD,0,2003852,0,2166678,0,,9,,9,,9,,9,,9,6.6343,1,33.030102,1,,9,,9,,9,,9,,9,255.816895,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,126.843,0,125.7,0,8,0,CL1883,0,No problem reported (0),0,CL17-6,0,UCCTD,0,2003849,0,2166678,0,,9,,9,,9,,9,,9,6.6408,1,33.048698,1,,9,,9,,9,,9,,9,258.06076,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,150.16,0,148.8,0,19,0,CL1846,0,No problem reported (0),0,CL17-4,0,UCCTD,0,1691696,0,2069217,0,,9,,9,,9,,9,,9,7.8198,1,33.396999,1,33.916531,1,,9,,9,,9,206.899994,1,78.992409,1,1.39,1,,9,,9,,9,,9,27.620001,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,19.440001,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,150.261,0,148.9,0,6,0,CL1833,0,No problem reported (0),0,CL17-4,0,UCCTD,0,2003744,0,2069217,0,,9,,9,,9,,9,,9,7.7453,1,33.34,1,,9,,9,,9,,9,,9,78.182007,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,150.362,0,149,0,7,0,CL1834,0,No problem reported (0),0,CL17-4,0,UCCTD,0,1691681,0,2069217,0,,9,,9,,9,,9,,9,7.7816,1,33.360699,1,,9,,9,,9,,9,,9,78.617706,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,150.463,0,149.1,0,9,0,CL1861,0,No problem reported (0),0,CL17-5,0,UCCTD,0,2003780,0,2166671,0,,9,,9,,9,,9,,9,7.8866,1,33.868,1,,9,,9,,9,,9,,9,204.395584,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,200.034,0,198.2,0,8,0,CL1860,0,No problem reported (0),0,CL17-5,0,UCCTD,0,2003777,0,2166671,0,,9,,9,,9,,9,,9,7.2399,1,33.9226,1,,9,,9,,9,,9,,9,184.924149,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,200.034,0,198.2,0,4,0,CL1831,0,No problem reported (0),0,CL17-4,0,UCCTD,0,2002682,0,2069217,0,,9,,9,,9,,9,,9,7.0015,1,33.327,1,,9,,9,,9,,9,,9,82.417007,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,200.135,0,198.3,0,3,0,CL1830,0,No problem reported (0),0,CL17-4,0,UCCTD,0,2003741,0,2069217,0,,9,,9,,9,,9,,9,6.9355,1,33.327801,1,,9,,9,,9,,9,,9,83.968102,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,200.236,0,198.4,0,18,0,CL1893,0,No problem reported (0),0,CL17-6,0,UCCTD,0,2003879,0,2166678,0,,9,,9,,9,,9,,9,7.3036,1,33.926201,1,,9,,9,,9,,9,,9,185.416489,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,200.438,0,198.6,0,18,0,CL1845,0,No problem reported (0),0,CL17-4,0,UCCTD,0,1689833,0,2069217,0,,9,,9,,9,,9,,9,7.1056,1,33.365101,1,33.922119,1,,9,,9,,9,193.199997,1,79.750526,1,1.6,1,,9,,9,,9,,9,35.25,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,22.219999,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,200.842,0,199,0,5,0,CL1832,0,No problem reported (0),0,CL17-4,0,UCCTD,0,1691678,0,2069217,0,,9,,9,,9,,9,,9,7.0518,1,33.337399,1,,9,,9,,9,,9,,9,80.865921,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,300.523,0,297.7,0,5,0,CL1880,0,No problem reported (0),0,CL17-6,0,UCCTD,0,2003840,0,2166678,0,,9,,9,,9,,9,,9,5.7827,1,33.901402,1,,9,,9,,9,,9,,9,135.85997,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,300.624,0,297.8,0,17,0,CL1892,0,No problem reported (0),0,CL17-6,0,UCCTD,0,2003876,0,2166678,0,,9,,9,,9,,9,,9,5.784,1,33.9016,1,,9,,9,,9,,9,,9,136.008102,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,400.348,0,396.5,0,19,0,CL1822,0,No problem reported (0),0,CL17-3,0,UCCTD,0,2003735,0,2069210,0,,9,,9,,9,,9,,9,4.8205,1,33.933399,1,,9,,9,,9,,9,,9,92.364037,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,400.348,0,396.5,0,2,0,CL1854,0,No problem reported (0),0,CL17-5,0,UCCTD,0,2003759,0,2166671,0,,9,,9,,9,,9,,9,4.8152,1,33.934101,1,,9,,9,,9,,9,,9,92.852028,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,400.348,0,396.5,0,1,0,CL1853,0,No problem reported (0),0,CL17-5,0,UCCTD,0,2003756,0,2166671,0,,9,,9,,9,,9,,9,4.8155,1,33.934101,1,,9,,9,,9,,9,,9,92.695168,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,400.449,0,396.6,0,17,0,CL1844,0,No problem reported (0),0,CL17-4,0,UCCTD,0,1691693,0,2069217,0,,9,,9,,9,,9,,9,4.8504,1,34.078899,1,33.932999,1,,9,,9,,9,97.199997,1,110.149323,1,2.48,1,,9,,9,,9,,9,73.660004,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,35.150002,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,400.449,0,396.6,0,3,0,CL1855,0,No problem reported (0),0,CL17-5,0,UCCTD,0,2003762,0,2166671,0,,9,,9,,9,,9,,9,4.8161,1,33.9338,1,,9,,9,,9,,9,,9,92.821533,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,400.551,0,396.7,0,4,0,CL1856,0,No problem reported (0),0,CL17-5,0,UCCTD,0,2003765,0,2166671,0,,9,,9,,9,,9,,9,4.8156,1,33.933899,1,,9,,9,,9,,9,,9,92.634178,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,400.854,0,397,0,2,0,CL1829,0,No problem reported (0),0,CL17-4,0,UCCTD,0,1689824,0,2069217,0,,9,,9,,9,,9,,9,4.8744,1,34.0839,1,,9,,9,,9,,9,,9,114.131607,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,400.955,0,397.1,0,1,0,CL1828,0,No problem reported (0),0,CL17-4,0,UCCTD,0,2003738,0,2069217,0,,9,,9,,9,,9,,9,4.8957,1,34.0821,1,,9,,9,,9,,9,,9,118.000633,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,500.623,0,495.7,0,16,0,CL1891,0,No problem reported (0),0,CL17-6,0,UCCTD,0,2003873,0,2166678,0,,9,,9,,9,,9,,9,4.406,1,34.031399,1,,9,,9,,9,,9,,9,62.605728,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,500.825,0,495.9,0,4,0,,9,No problem reported (0),0,CL17-6,0,UCCTD,0,2003837,0,2166678,0,,9,,9,,9,,9,,9,4.4006,1,34.0322,1,,9,,9,,9,,9,,9,62.57523,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,600.033,0,594,0,17,0,CL1820,0,No problem reported (0),0,CL17-3,0,UCCTD,0,2002679,0,2069210,0,,9,,9,,9,,9,,9,4.1143,1,34.108101,1,,9,,9,,9,,9,,9,40.37196,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,600.235,0,594.2,0,24,0,CL1827,0,No problem reported (0),0,CL17-3,0,UCCTD,0,1691675,0,2069210,0,,9,,9,,9,,9,,9,4.1191,1,34.1063,1,34.102962,1,,9,,9,,9,45.099998,1,40.825089,1,2.82,1,,9,,9,,9,,9,100.230003,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,40.16,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,600.64,0,594.6,0,16,0,CL1819,0,No problem reported (0),0,CL17-3,0,UCCTD,0,2003732,0,2069210,0,,9,,9,,9,,9,,9,4.1138,1,34.108299,1,,9,,9,,9,,9,,9,40.245609,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,600.741,0,594.7,0,15,0,CL1818,0,No problem reported (0),0,CL17-3,0,UCCTD,0,2003729,0,2069210,0,,9,,9,,9,,9,,9,4.1123,1,34.1091,1,,9,,9,,9,,9,,9,39.844769,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,601.044,0,595,0,18,0,CL1821,0,No problem reported (0),0,CL17-3,0,UCCTD,0,1691663,0,2069210,0,,9,,9,,9,,9,,9,4.1181,1,34.1068,1,,9,,9,,9,,9,,9,40.402458,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,800.402,0,792,0,14,0,CL1817,0,No problem reported (0),0,CL17-3,0,UCCTD,0,1691660,0,2069210,0,,9,,9,,9,,9,,9,3.6271,1,34.242001,1,,9,,9,,9,,9,,9,21.135811,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,800.503,0,792.1,0,13,0,CL1816,0,No problem reported (0),0,CL17-3,0,UCCTD,0,2002676,0,2069210,0,,9,,9,,9,,9,,9,3.6262,1,34.241901,1,,9,,9,,9,,9,,9,21.17066,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,800.705,0,792.3,0,23,0,CL1826,0,No problem reported (0),0,CL17-3,0,UCCTD,0,1691672,0,2069210,0,,9,,9,,9,,9,,9,3.6172,1,34.243999,1,34.242851,1,,9,,9,,9,24.799999,1,21.205521,1,2.95,1,,9,,9,,9,,9,121.07,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,41.799999,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,801.11,0,792.7,0,12,0,CL1815,0,No problem reported (0),0,CL17-3,0,UCCTD,0,2003726,0,2069210,0,,9,,9,,9,,9,,9,3.6268,1,34.241402,1,,9,,9,,9,,9,,9,21.02252,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,999.937,0,989,0,11,0,CL1814,0,No problem reported (0),0,CL17-3,0,UCCTD,0,1689818,0,2069210,0,,9,,9,,9,,9,,9,3.1393,1,34.339298,1,,9,,9,,9,,9,,9,13.8509,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,1000.24,0,989.3,0,22,0,CL1825,0,No problem reported (0),0,CL17-3,0,UCCTD,0,1691669,0,2069210,0,,9,,9,,9,,9,,9,3.1431,1,34.3386,1,34.336082,1,,9,,9,,9,17.200001,1,13.72891,1,3,1,,9,,9,,9,,9,136.919998,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,42.5,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,1000.55,0,989.6,0,9,0,CL1812,0,No problem reported (0),0,CL17-3,0,UCCTD,0,2002673,0,2069210,0,,9,,9,,9,,9,,9,3.1317,1,34.3409,1,,9,,9,,9,,9,,9,13.82476,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,1000.75,0,989.8,0,8,0,CL1811,0,No problem reported (0),0,CL17-3,0,UCCTD,0,2003720,0,2069210,0,,9,,9,,9,,9,,9,3.1347,1,34.34,1,,9,,9,,9,,9,,9,13.85526,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,1000.75,0,989.8,0,19,0,CL1798,0,No problem reported (0),0,CL17-2,0,UCCTD,0,2002667,0,2069203,0,,9,,9,,9,,9,,9,3.0878,1,34.349602,1,,9,,9,,9,,9,,9,14.24303,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-17,B,2017-07-28T08:11:39,215.00101,46.9999,1000.95,0,990,0,10,0,CL1813,0,No problem reported (0),0,CL17-3,0,UCCTD,0,2003723,0,2069210,0,,9,,9,,9,,9,,9,3.136,1,34.339901,1,,9,,9,,9,,9,,9,13.83783,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
